x,y,z,label_semantikarto,number_of_returns,gps_time,edge_of_flight_line,synthetic,scanner_channel,return_number,scan_direction_flag,probability,withheld,intensity,classification,pc_ID,point_source_id,scan_angle,overlap,user_data,key_point,cluster_label
3.0166435496099533,-0.10842089990913129,7.852831698160486,1,0,53813.83980300064,0,0,0,0,0,0.9988186955451965,0,12802,9,3.0,0,0,0,0,0,0
3.2580833499997053,-0.6305342995538467,7.165528701083511,1,0,53813.8398640358,0,0,0,0,0,0.999933123588562,0,24368,9,3.0,0,0,0,0,0,0
3.2607688500852716,-0.6445634002987619,7.150496398904924,1,0,53813.8398640358,0,0,0,0,0,0.9998584985733032,0,28678,9,3.0,0,0,0,0,0,0
3.2607688500852716,-0.6445634002987619,7.150496398904924,1,0,53813.8398640358,0,0,0,0,0,0.9998584985733032,0,28678,9,3.0,0,0,0,0,0,0
3.264484349855868,-0.6575980001304358,7.137448398773984,1,0,53813.8398640358,0,0,0,0,0,0.9998584985733032,0,30837,9,3.0,0,0,0,0,0,0
3.2691688500150913,-0.6696410001166927,7.121385199258875,1,0,53813.8398640358,0,0,0,0,0,0.9998584985733032,0,32119,9,3.0,0,0,0,0,0,0
3.2698707502796416,-0.6836562997797935,7.1073823998262835,1,0,53813.8398640358,0,0,0,0,0,0.9999504089355469,0,33024,9,3.0,0,0,0,0,0,0
3.2746085498416297,-0.6946973999838758,7.094318101556482,1,0,53813.8398640358,0,0,0,0,0,0.9999504089355469,0,33766,9,3.0,0,0,0,0,0,0
3.2793693499622494,-0.7037379996593203,7.082252299151204,1,0,53813.8398640358,0,0,0,0,0,0.9999504089355469,0,34460,9,3.0,0,0,0,0,0,0
3.2841148503486024,-0.7137792003386699,7.069187400078697,1,0,53813.8398640358,0,0,0,0,0,0.9999096393585205,0,35104,9,3.0,0,0,0,0,0,0
3.286807950274796,-0.725808399937646,7.0541536013551855,1,0,53813.8398640358,0,0,0,0,0,0.9999096393585205,0,35566,9,3.0,0,0,0,0,0,0
3.2885093503434932,-0.7428295996675485,7.041138101009414,1,0,53813.8398640358,0,0,0,0,0,0.9999096393585205,0,35756,9,3.0,0,0,0,0,0,0
3.2963828499188006,-0.7418883000459882,7.032020401070341,1,0,53813.8398640358,0,0,0,0,0,0.9999096393585205,0,36102,9,3.0,0,0,0,0,0,0
3.3062400502988614,-0.7429601998096858,7.022874599950153,1,0,53813.8398640358,0,0,0,0,0,0.9999096393585205,0,36467,9,3.0,0,0,0,0,0,0
3.3110389501409916,-0.7490001000876773,7.01180640130841,1,0,53813.8398640358,0,0,0,0,0,0.9999096393585205,0,36872,9,3.0,0,0,0,0,0,0
3.3168144502123758,-0.7560473001484023,6.999724400898054,1,0,53813.8398640358,0,0,0,0,0,0.9999425411224365,0,37203,9,3.0,0,0,0,0,0,0
3.3216209498951335,-0.7620867003620333,6.989656099993814,1,0,53813.8398640358,0,0,0,0,0,0.9999425411224365,0,37405,9,3.0,0,0,0,0,0,0
3.3304252496191813,-0.7691525000388317,6.979529599513502,1,0,53813.8398640358,0,0,0,0,0,0.9999425411224365,0,37748,9,3.0,0,0,0,0,0,0
3.3362464501834292,-0.7721991004828371,6.968444500109577,1,0,53813.8398640358,0,0,0,0,0,0.9998886585235596,0,37856,9,3.0,0,0,0,0,0,0
3.342113450362827,-0.7762432001426451,6.961359699874612,1,0,53813.8398640358,0,0,0,0,0,0.9998886585235596,0,37417,9,3.0,0,0,0,0,0,0
3.3488960500789853,-0.7822970001262557,6.949262198754441,1,0,53813.8398640358,0,0,0,0,0,0.9998886585235596,0,36954,9,3.0,0,0,0,0,0,0
3.353710150067733,-0.7883364003398866,6.9391939998045995,1,0,53813.8398640358,0,0,0,0,0,0.9998886585235596,0,36946,9,3.0,0,0,0,0,0,0
3.3605003496245183,-0.7933903001042305,6.927095699434767,1,0,53813.8398640358,0,0,0,0,0,0.9998886585235596,0,38083,9,3.0,0,0,0,0,0,0
3.368328049584676,-0.7964495000865177,6.916981000176094,1,0,53813.8398640358,0,0,0,0,0,0.9999001026153564,0,38268,9,3.0,0,0,0,0,0,0
3.373188049706948,-0.8004876003630681,6.908911100156337,1,0,53813.8398640358,0,0,0,0,0,0.9999001026153564,0,38532,9,3.0,0,0,0,0,0,0
3.379993449875714,-0.8045409005125745,6.897811900094962,1,0,53813.8398640358,0,0,0,0,0,0.9999001026153564,0,38685,9,3.0,0,0,0,0,0,0
3.386867550165249,-0.8055922004027569,6.889710301360313,1,0,53813.8398640358,0,0,0,0,0,0.9999001026153564,0,38681,9,3.0,0,0,0,0,0,0
3.395671849889297,-0.8106586997053826,6.878582399315118,1,0,53813.8398640358,0,0,0,0,0,0.9999001026153564,0,38702,9,3.0,0,0,0,0,0,0
3.4015235503344283,-0.8127041004573181,6.869496399911553,1,0,53813.839925070955,0,0,0,0,0,0.9999246597290039,0,38672,9,3.0,0,0,0,0,0,0
3.4073829497424732,-0.8167488001943586,6.8614116982978555,1,0,53813.839925070955,0,0,0,0,0,0.9999246597290039,0,38720,9,3.0,0,0,0,0,0,0
3.4172248499229045,-0.8178212993407549,6.851265899306381,1,0,53813.839925070955,0,0,0,0,0,0.9999129772186279,0,38744,9,3.0,0,0,0,0,0,0
3.424129449627961,-0.8168721000913671,6.844162699943698,1,0,53813.839925070955,0,0,0,0,0,0.9999129772186279,0,37214,9,3.0,0,0,0,0,0,0
3.582233449613151,-0.5878824003474696,6.882686899520676,1,0,53813.839925070955,0,0,0,0,0,0.9997345805168152,0,32282,9,3.0,0,0,0,0,0,0
3.600376150187112,-0.5680012998970692,6.8834063989940475,1,0,53813.839925070955,0,0,0,0,0,0.9997345805168152,0,32511,9,3.0,0,0,0,0,0,0
3.6205482501972384,-0.5441334002172299,6.884093500636649,1,0,53813.839925070955,0,0,0,0,0,0.9997345805168152,0,32743,9,3.0,0,0,0,0,0,0
3.6377372501168392,-0.5212443001242477,6.886825401518168,1,0,53813.839925070955,0,0,0,0,0,0.9996914863586426,0,34265,9,3.0,0,0,0,0,0,0
3.654865250274673,-0.5023571998281945,6.886560598635792,1,0,53813.839925070955,0,0,0,0,0,0.9996914863586426,0,36296,9,3.0,0,0,0,0,0,0
3.6677894496165573,-0.4974477999116068,6.87936590066221,1,0,53813.839925070955,0,0,0,0,0,0.9996914863586426,0,33143,9,3.0,0,0,0,0,0,0
3.679790450046417,-0.48852989936140445,6.875182698943389,1,0,53813.839925070955,0,0,0,0,0,0.9996914863586426,0,18190,9,3.0,0,0,0,0,0,0
2.6924552497566223,-0.06705009961351034,8.16362309831446,1,0,53813.844807883455,0,0,0,0,0,0.9965062737464905,0,17711,9,3.0,0,0,0,0,0,0
2.70650095028764,-0.05514419991154269,8.161408000638211,1,0,53813.844807883455,0,0,0,0,0,0.9965062737464905,0,29430,9,3.0,0,0,0,0,0,0
2.7196311499388206,-0.03822990005122756,8.162203499833279,1,0,53813.844807883455,0,0,0,0,0,0.9973036050796509,0,32344,9,3.0,0,0,0,0,0,0
2.728427849822241,-0.041296999661342204,8.150074299998215,1,0,53813.844807883455,0,0,0,0,0,0.9973036050796509,0,32336,9,3.0,0,0,0,0,0,0
2.7363471494780613,-0.040353799795212184,8.143956200420325,1,0,53813.844807883455,0,0,0,0,0,0.9973036050796509,0,32228,9,3.0,0,0,0,0,0,0
2.7514076504782183,-0.02445520010435233,8.140723399399103,1,0,53813.844807883455,0,0,0,0,0,0.9973036050796509,0,28365,9,3.0,0,0,0,0,0,0
2.772724150321646,-0.04462399938839422,8.103417598580126,1,0,53813.844807883455,0,0,0,0,0,0.9963811039924622,0,19326,9,3.0,0,0,0,0,0,0
2.7846946504052594,-0.03770670007423563,8.098235899176169,1,0,53813.844807883455,0,0,0,0,0,0.9963811039924622,0,27386,9,3.0,0,0,0,0,0,0
2.798740350005551,-0.02680079990987285,8.096021500615796,1,0,53813.844807883455,0,0,0,0,0,0.9963811039924622,0,20225,9,3.0,0,0,0,0,0,0
2.9216041500705567,-0.09774789985891078,7.914234000526459,1,0,53813.844807883455,0,0,0,0,0,0.9937390089035034,0,6271,9,3.0,0,0,0,0,0,0
2.9221839502931974,-0.11676689976990462,7.894235499592111,1,0,53813.844807883455,0,0,0,0,0,0.9937390089035034,0,8719,9,3.0,0,0,0,0,0,0
2.9221839502931974,-0.11676689976990462,7.894235499592111,1,0,53813.844807883455,0,0,0,0,0,0.9937390089035034,0,8719,9,3.0,0,0,0,0,0,0
2.9299506500262242,-0.12482730037281656,7.882124700705379,1,0,53813.844807883455,0,0,0,0,0,0.9937390089035034,0,4686,9,3.0,0,0,0,0,0,0
2.948207849870742,-0.09694369982710588,7.886837899621016,1,0,53813.844807883455,0,0,0,0,0,0.9937390089035034,0,6106,9,3.0,0,0,0,0,0,0
2.9659309499854825,-0.09807430020138183,7.868575101318861,1,0,53813.844807883455,0,0,0,0,0,0.9883600473403931,0,4558,9,3.0,0,0,0,0,0,0
2.980045349706544,-0.08116719987878948,7.868355999495657,1,0,53813.844807883455,0,0,0,0,0,0.9883600473403931,0,16364,9,3.0,0,0,0,0,0,0
2.9919929497499007,-0.07525059949780655,7.862175199783243,1,0,53813.844807883455,0,0,0,0,0,0.9883600473403931,0,13727,9,3.0,0,0,0,0,0,0
3.2486915496940147,-0.6274928004608517,7.137662300922859,1,0,53813.84486891861,0,0,0,0,0,0.9998584985733032,0,3327,9,3.0,0,0,0,0,0,0
3.2616615500471378,-0.6175829000137439,7.131463799377988,1,0,53813.84486891861,0,0,0,0,0,0.9998584985733032,0,18454,9,3.0,0,0,0,0,0,0
3.2654151500046087,-0.6286166999726975,7.119414198619015,1,0,53813.84486891861,0,0,0,0,0,0.9998584985733032,0,25667,9,3.0,0,0,0,0,0,0
3.2661018501225416,-0.6446320001000757,7.10541279923879,1,0,53813.84486891861,0,0,0,0,0,0.9998584985733032,0,28894,9,3.0,0,0,0,0,0,0
3.2697715502779885,-0.6586683997010521,7.089365899683157,1,0,53813.84486891861,0,0,0,0,0,0.9998584985733032,0,30770,9,3.0,0,0,0,0,0,0
3.2735023497828513,-0.670702899982249,7.076317200436342,1,0,53813.84486891861,0,0,0,0,0,0.9999191761016846,0,32207,9,3.0,0,0,0,0,0,0
3.278179150048435,-0.6837458995061108,7.0602547018577235,1,0,53813.84486891861,0,0,0,0,0,0.9999191761016846,0,33051,9,3.0,0,0,0,0,0,0
3.2799262496792707,-0.6947665998624221,7.048234700645402,1,0,53813.84486891861,0,0,0,0,0,0.9999096393585205,0,33999,9,3.0,0,0,0,0,0,0
3.2846870497998903,-0.7048071997700053,7.036169599176613,1,0,53813.84486891861,0,0,0,0,0,0.9999096393585205,0,34633,9,3.0,0,0,0,0,0,0
3.2853050497970537,-0.7238243001309633,7.019170700424062,1,0,53813.84486891861,0,0,0,0,0,0.9999096393585205,0,34724,9,3.0,0,0,0,0,0,0
3.293178550303087,-0.7258822004083085,7.011055099345134,1,0,53813.84486891861,0,0,0,0,0,0.9999096393585205,0,35324,9,3.0,0,0,0,0,0,0
3.300998649957254,-0.7279422002614337,6.999939699458067,1,0,53813.84486891861,0,0,0,0,0,0.9999006986618042,0,35922,9,3.0,0,0,0,0,0,0
3.3058433503452602,-0.7329803000755889,6.991870500374801,1,0,53813.84486891861,0,0,0,0,0,0.9999006986618042,0,36349,9,3.0,0,0,0,0,0,0
3.3126182497024166,-0.7410339998160709,6.979774499440779,1,0,53813.84492995377,0,0,0,0,0,0.9999006986618042,0,36603,9,3.0,0,0,0,0,0,0
3.3183936497207887,-0.748081299889668,6.967692499030424,1,0,53813.84492995377,0,0,0,0,0,0.9999425411224365,0,36625,9,3.0,0,0,0,0,0,0
3.3211784498610197,-0.7561080003218886,6.956655299987697,1,0,53813.84492995377,0,0,0,0,0,0.9999425411224365,0,36896,9,3.0,0,0,0,0,0,0
3.32997514974444,-0.760175100164142,6.944526801089123,1,0,53813.84492995377,0,0,0,0,0,0.9999425411224365,0,37345,9,3.0,0,0,0,0,0,0
3.32997514974444,-0.760175100164142,6.944526801089123,1,0,53813.84492995377,0,0,0,0,0,0.9999425411224365,0,37345,9,3.0,0,0,0,0,0,0
3.3358039496839527,-0.7652204002105538,6.93544299916697,1,0,53813.84492995377,0,0,0,0,0,0.9999425411224365,0,37340,9,3.0,0,0,0,0,0,0
3.342617049746357,-0.7712730000396991,6.925345198849864,1,0,53813.84492995377,0,0,0,0,0,0.9999425411224365,0,37363,9,3.0,0,0,0,0,0,0
3.3484153498049856,-0.7773195997910529,6.914262298747965,1,0,53813.84492995377,0,0,0,0,0,0.9999001026153564,0,37676,9,3.0,0,0,0,0,0,0
3.3532295498467453,-0.7823588997596732,6.904193398861633,1,0,53813.84492995377,0,0,0,0,0,0.9999001026153564,0,37980,9,3.0,0,0,0,0,0,0
3.359035450211364,-0.7874055999862942,6.893109699510074,1,0,53813.84492995377,0,0,0,0,0,0.9999001026153564,0,38057,9,3.0,0,0,0,0,0,0
3.36588664999528,-0.7904574997234528,6.884009701403457,1,0,53813.84492995377,0,0,0,0,0,0.9999001026153564,0,38350,9,3.0,0,0,0,0,0,0
3.3727073503636746,-0.7945102004902606,6.873910499213371,1,0,53813.84492995377,0,0,0,0,0,0.9999001026153564,0,38316,9,3.0,0,0,0,0,0,0
3.3795432499479614,-0.796562900098257,6.863809700344577,1,0,53813.84492995377,0,0,0,0,0,0.9999001026153564,0,38258,9,3.0,0,0,0,0,0,0
3.3864097499315062,-0.799614199758183,6.855709598154849,1,0,53813.84492995377,0,0,0,0,0,0.9999001026153564,0,38363,9,3.0,0,0,0,0,0,0
3.3952445500018005,-0.8016801003707615,6.845579401827589,1,0,53813.84492995377,0,0,0,0,0,0.9999102354049683,0,38309,9,3.0,0,0,0,0,0,0
3.405193350077524,-0.7957502003613922,6.839427999573642,1,0,53813.84492995377,0,0,0,0,0,0.9999129772186279,0,36365,9,3.0,0,0,0,0,0,0
3.565395350032001,-0.562770500281615,6.882919198976656,1,0,53813.84492995377,0,0,0,0,0,0.9997345805168152,0,31521,9,3.0,0,0,0,0,0,0
3.582561450376708,-0.5398827996743083,6.883651300741939,1,0,53813.84492995377,0,0,0,0,0,0.9997345805168152,0,32483,9,3.0,0,0,0,0,0,0
3.599689450069179,-0.5209957000727888,6.883386501500792,1,0,53813.84492995377,0,0,0,0,0,0.9997345805168152,0,33369,9,3.0,0,0,0,0,0,0
3.6208305495372057,-0.49913499970041586,6.883060400356873,1,0,53813.84492995377,0,0,0,0,0,0.9983345866203308,0,34917,9,3.0,0,0,0,0,0,0
3.713481850286061,-0.34571189931624874,6.925599300161615,1,0,53813.84492995377,0,0,0,0,0,0.9998892545700073,0,41027,9,3.0,0,0,0,0,0,0
3.727512350205098,-0.3318073000118747,6.921382901362366,1,0,53813.84492995377,0,0,0,0,0,0.9998892545700073,0,41745,9,3.0,0,0,0,0,0,0
3.7352943501377545,-0.33786780016338136,6.909270598648254,1,0,53813.84492995377,0,0,0,0,0,0.9998892545700073,0,38766,9,3.0,0,0,0,0,0,0
3.7360267502831883,-0.3518818003536788,6.897267500018728,1,0,53813.84492995377,0,0,0,0,0,0.9988247752189636,0,30363,9,3.0,0,0,0,0,0,0
2.661090850354192,-0.026823300027957714,8.189062900040199,1,0,53813.84981276627,0,0,0,0,0,0.9961905479431152,0,21697,9,3.0,0,0,0,0,0,0
2.67094805026889,-0.026895800331282978,8.178916500246016,1,0,53813.84981276627,0,0,0,0,0,0.9961905479431152,0,31966,9,3.0,0,0,0,0,0,0
2.6757011500305077,-0.03493709986469343,8.165850099166745,1,0,53813.84981276627,0,0,0,0,0,0.9961905479431152,0,33516,9,3.0,0,0,0,0,0,0
2.6844138500588923,-0.045005999942408864,8.15072630019787,1,0,53813.84981276627,0,0,0,0,0,0.9998021721839905,0,33256,9,3.0,0,0,0,0,0,0
2.69339364974599,-0.03906820030521206,8.146589500474713,1,0,53813.84981276627,0,0,0,0,0,0.9965062737464905,0,32332,9,3.0,0,0,0,0,0,0
2.702182749788783,-0.0441353003796041,8.1344618008258,1,0,53813.84981276627,0,0,0,0,0,0.9965062737464905,0,32319,9,3.0,0,0,0,0,0,0
2.7131156503467384,-0.03821259990795753,8.127295801194808,1,0,53813.84981276627,0,0,0,0,0,0.9973036050796509,0,33059,9,3.0,0,0,0,0,0,0
2.725170150285387,-0.02729290005084785,8.126110799784804,1,0,53813.84981276627,0,0,0,0,0,0.9973036050796509,0,33177,9,3.0,0,0,0,0,0,0
2.7339362502349123,-0.03336059974007728,8.112983799559865,1,0,53813.84981276627,0,0,0,0,0,0.9973036050796509,0,33556,9,3.0,0,0,0,0,0,0
2.7418250500098487,-0.032418600028412334,8.10486599917891,1,0,53813.84981276627,0,0,0,0,0,0.9985682964324951,0,32544,9,3.0,0,0,0,0,0,0
2.750682850173411,-0.033483899637085826,8.095734899518877,1,0,53813.84981276627,0,0,0,0,0,0.9985682964324951,0,34514,9,3.0,0,0,0,0,0,0
2.75947184969783,-0.038550999711477865,8.08360719804935,1,0,53813.84981276627,0,0,0,0,0,0.9963811039924622,0,38322,9,3.0,0,0,0,0,0,0
2.7673454497915118,-0.03760970008991754,8.074489399797105,1,0,53813.84981276627,0,0,0,0,0,0.9963811039924622,0,36412,9,3.0,0,0,0,0,0,0
2.7730216498082307,-0.05065929976880339,8.058412199758333,1,0,53813.84981276627,0,0,0,0,0,0.9963811039924622,0,30961,9,3.0,0,0,0,0,0,0
2.7767143505223086,-0.06369510044947618,8.043364400511157,1,0,53813.84981276627,0,0,0,0,0,0.999881386756897,0,30492,9,3.0,0,0,0,0,0,0
2.7876624498307927,-0.05777179990059707,8.037198398751455,1,0,53813.84981276627,0,0,0,0,0,0.9994839429855347,0,31605,9,3.0,0,0,0,0,0,0
2.79441455013143,-0.0668262999761944,8.024103199195807,1,0,53813.84981276627,0,0,0,0,0,0.9994839429855347,0,32373,9,3.0,0,0,0,0,0,0
2.8094062495617167,-0.05592890021142541,8.018874300367141,1,0,53813.84981276627,0,0,0,0,0,0.9994839429855347,0,31945,9,3.0,0,0,0,0,0,0
3.2592277498330064,-0.6125902998055851,7.0994930992793455,1,0,53813.84993483658,0,0,0,0,0,0.9998584985733032,0,5883,9,3.0,0,0,0,0,0,0
3.2680473497566833,-0.6166560994805013,7.089364299363223,1,0,53813.84993483658,0,0,0,0,0,0.9998584985733032,0,19635,9,3.0,0,0,0,0,0,0
3.269763949971998,-0.6286780002234165,7.075345199971155,1,0,53813.84993483658,0,0,0,0,0,0.9999191761016846,0,25888,9,3.0,0,0,0,0,0,0
3.2734184499808276,-0.6447144002886702,7.059299800601673,1,0,53813.84993483658,0,0,0,0,0,0.9999191761016846,0,29168,9,3.0,0,0,0,0,0,0
3.2741432498202716,-0.6577290003240615,7.0462959995231405,1,0,53813.84993483658,0,0,0,0,0,0.9999191761016846,0,31055,9,3.0,0,0,0,0,0,0
3.2798042501557356,-0.6707793000930519,7.029219000060034,1,0,53813.84993483658,0,0,0,0,0,0.9999191761016846,0,32389,9,3.0,0,0,0,0,0,0
3.28052904999518,-0.6857932998209542,7.01721659872577,1,0,53813.84993483658,0,0,0,0,0,0.9999096393585205,0,33169,9,3.0,0,0,0,0,0,0
3.283168750000233,-0.702823700040555,7.000186800507986,1,0,53813.84993483658,0,0,0,0,0,0.9999006986618042,0,33883,9,3.0,0,0,0,0,0,0
3.289951350181754,-0.7088776000370376,6.988089301208428,1,0,53813.84993483658,0,0,0,0,0,0.9999006986618042,0,34603,9,3.0,0,0,0,0,0,0
3.2948341498259084,-0.7109149997592059,6.981017700426855,1,0,53813.84993483658,0,0,0,0,0,0.9999006986618042,0,35132,9,3.0,0,0,0,0,0,0
3.3006019504690163,-0.7189623000649418,6.968936501086773,1,0,53813.84993483658,0,0,0,0,0,0.9999006986618042,0,35485,9,3.0,0,0,0,0,0,0
3.3053703499649,-0.7270027994953755,6.956869899431834,1,0,53813.84993483658,0,0,0,0,0,0.9999006986618042,0,35928,9,3.0,0,0,0,0,0,0
3.310131050032508,-0.7360433998653538,6.944804100667784,1,0,53813.84993483658,0,0,0,0,0,0.9999425411224365,0,36385,9,3.0,0,0,0,0,0,0
3.315929350091136,-0.7420900003112415,6.933721200565886,1,0,53813.84993483658,0,0,0,0,0,0.9999425411224365,0,36665,9,3.0,0,0,0,0,0,0
3.320743550132896,-0.7481292998174666,6.92365299979543,1,0,53813.84993483658,0,0,0,0,0,0.9999425411224365,0,36909,9,3.0,0,0,0,0,0,0
3.327548949836299,-0.7531825001862397,6.912554598983716,1,0,53813.84993483658,0,0,0,0,0,0.9999425411224365,0,37325,9,3.0,0,0,0,0,0,0
3.335391950461448,-0.7562411000912943,6.903439799283159,1,0,53813.84993483658,0,0,0,0,0,0.9999197721481323,0,37378,9,3.0,0,0,0,0,0,0
3.340160349957332,-0.764281700229134,6.891373199448835,1,0,53813.84993483658,0,0,0,0,0,0.9999197721481323,0,37427,9,3.0,0,0,0,0,0,0
3.3459586495505977,-0.7703282999804878,6.880290401301335,1,0,53813.84993483658,0,0,0,0,0,0.9999001026153564,0,37906,9,3.0,0,0,0,0,0,0
3.3518104500487413,-0.775372999949667,6.872206400624129,1,0,53813.84993483658,0,0,0,0,0,0.9999001026153564,0,37899,9,3.0,0,0,0,0,0,0
3.357616450001009,-0.7794196999441494,6.8611220003360796,1,0,53813.84993483658,0,0,0,0,0,0.9999001026153564,0,38169,9,3.0,0,0,0,0,0,0
3.3644294500104017,-0.7834729000807837,6.850022900408489,1,0,53813.84993483658,0,0,0,0,0,0.9999001026153564,0,38352,9,3.0,0,0,0,0,0,0
3.3703193502300564,-0.7845170004332433,6.842935900871498,1,0,53813.84993483658,0,0,0,0,0,0.9999102354049683,0,37942,9,3.0,0,0,0,0,0,0
3.3853339497005996,-0.7726191003719752,6.83870620066446,1,0,53813.84993483658,0,0,0,0,0,0.9999102354049683,0,35197,9,3.0,0,0,0,0,0,0
3.5040321496549045,-0.5963729000559992,6.873845301196081,1,0,53813.84993483658,0,0,0,0,0,0.9998998641967773,0,31022,9,3.0,0,0,0,0,0,0
3.5222587500308893,-0.5714899002839371,6.877560899989412,1,0,53813.84993483658,0,0,0,0,0,0.9998998641967773,0,31445,9,3.0,0,0,0,0,0,0
3.5616798502614038,-0.5207449997510161,6.8829472000239855,1,0,53813.84993483658,0,0,0,0,0,0.9997345805168152,0,33120,9,3.0,0,0,0,0,0,0
3.5818519502715302,-0.49587719985191014,6.8836335005963125,1,0,53813.84993483658,0,0,0,0,0,0.9983345866203308,0,33472,9,3.0,0,0,0,0,0,0
3.6000022497553927,-0.47599600008317156,6.884353100203468,1,0,53813.84993483658,0,0,0,0,0,0.9983345866203308,0,35418,9,3.0,0,0,0,0,0,0
3.68019485035902,-0.3545038003164299,6.910094599559574,1,0,53813.84993483658,0,0,0,0,0,0.9998784065246582,0,42597,9,3.0,0,0,0,0,0,0
3.691165949760772,-0.34657989992057475,6.904926900679283,1,0,53813.84993483658,0,0,0,0,0,0.9998784065246582,0,43465,9,3.0,0,0,0,0,0,0
3.700084650098453,-0.34364400052982985,6.897792699896969,1,0,53813.84993483658,0,0,0,0,0,0.9998784065246582,0,43175,9,3.0,0,0,0,0,0,0
3.709995250399654,-0.34171460012430804,6.890644500411605,1,0,53813.84993483658,0,0,0,0,0,0.9988247752189636,0,42766,9,3.0,0,0,0,0,0,0
3.721942849977648,-0.33579790042498686,6.884463598744792,1,0,53813.84993483658,0,0,0,0,0,0.9988247752189636,0,42664,9,3.0,0,0,0,0,0,0
3.7369804495414596,-0.32089999966730265,6.880231701056341,1,0,53813.84993483658,0,0,0,0,0,0.9988247752189636,0,38887,9,3.0,0,0,0,0,0,0
3.7489738496653295,-0.312982099349239,6.876049200274012,1,0,53813.84993483658,0,0,0,0,0,0.9988247752189636,0,30037,9,3.0,0,0,0,0,0,0
3.7489738496653295,-0.312982099349239,6.876049200274012,1,0,53813.84993483658,0,0,0,0,0,0.9988247752189636,0,30037,9,3.0,0,0,0,0,0,0
2.616550450289343,-0.005512799635371747,8.210709000441437,1,0,53813.85481764908,0,0,0,0,0,0.9982489347457886,0,25186,9,3.0,0,0,0,0,0,0
2.6285056497079644,0.0014038996015542995,8.204527499792531,1,0,53813.85481764908,0,0,0,0,0,0.9982489347457886,0,21336,9,3.0,0,0,0,0,0,0
2.6322059502626693,-0.010631900152445972,8.189479001429481,1,0,53813.85481764908,0,0,0,0,0,0.9982489347457886,0,11400,9,3.0,0,0,0,0,0,0
2.6322059502626693,-0.010631900152445972,8.189479001429481,1,0,53813.85481764908,0,0,0,0,0,0.9982489347457886,0,11400,9,3.0,0,0,0,0,0,0
2.6420249499374813,-0.014704399995258334,8.179335399919418,1,0,53813.85481764908,0,0,0,0,0,0.9961905479431152,0,27519,9,3.0,0,0,0,0,0,0
2.651882149852179,-0.0137769000664449,8.169188299188747,1,0,53813.85481764908,0,0,0,0,0,0.9961905479431152,0,35652,9,3.0,0,0,0,0,0,0
2.657695749645074,-0.017823600060927265,8.158103898900697,1,0,53813.85481764908,0,0,0,0,0,0.9961905479431152,0,36751,9,3.0,0,0,0,0,0,0
2.664386749665569,-0.02887990013796575,8.142010500856847,1,0,53813.85481764908,0,0,0,0,0,0.9998021721839905,0,36119,9,3.0,0,0,0,0,0,0
2.6752815500366505,-0.026957799977572645,8.13384770035321,1,0,53813.85481764908,0,0,0,0,0,0.9998021721839905,0,37668,9,3.0,0,0,0,0,0,0
2.68117134973793,-0.02800189963549843,8.126760600682434,1,0,53813.85481764908,0,0,0,0,0,0.9998021721839905,0,37629,9,3.0,0,0,0,0,0,0
2.690944650315967,-0.03307629995501919,8.113618199881463,1,0,53813.85481764908,0,0,0,0,0,0.9998021721839905,0,37330,9,3.0,0,0,0,0,0,0
2.700901049766955,-0.028145700087683877,8.108467500076522,1,0,53813.85481764908,0,0,0,0,0,0.9973036050796509,0,39166,9,3.0,0,0,0,0,0,0
2.707683549895464,-0.03419960008416642,8.096370000776965,1,0,53813.85481764908,0,0,0,0,0,0.9985682964324951,0,38678,9,3.0,0,0,0,0,0,0
2.717502550035639,-0.03727269977207262,8.085225900726693,1,0,53813.85481764908,0,0,0,0,0,0.9985682964324951,0,39554,9,3.0,0,0,0,0,0,0
2.7263526498401998,-0.03733859992037379,8.075094200572053,1,0,53813.85481764908,0,0,0,0,0,0.9994187355041504,0,39471,9,3.0,0,0,0,0,0,0
2.734203350358988,-0.039397199593289786,8.065978699935007,1,0,53813.85481764908,0,0,0,0,0,0.9994187355041504,0,38284,9,3.0,0,0,0,0,0,0
2.739002249735756,-0.04543719988415336,8.054910499472648,1,0,53813.85481764908,0,0,0,0,0,0.9994187355041504,0,36040,9,3.0,0,0,0,0,0,0
2.747699749617523,-0.05550679935743959,8.038786901079442,1,0,53813.85481764908,0,0,0,0,0,0.999881386756897,0,35169,9,3.0,0,0,0,0,0,0
2.7534522495956386,-0.06355459972753587,8.02570569840623,1,0,53813.85481764908,0,0,0,0,0,0.999881386756897,0,34217,9,3.0,0,0,0,0,0,0
2.7643852497412427,-0.06063119986220074,8.019541899589782,1,0,53813.85481764908,0,0,0,0,0,0.999881386756897,0,32893,9,3.0,0,0,0,0,0,0
2.771144850294858,-0.06768570016805452,8.006445199847983,1,0,53813.85481764908,0,0,0,0,0,0.9994839429855347,0,33611,9,3.0,0,0,0,0,0,0
2.782085449815727,-0.06276239985131409,8.000279900845385,1,0,53813.85481764908,0,0,0,0,0,0.9994839429855347,0,33135,9,3.0,0,0,0,0,0,0
2.790996549847418,-0.06082649999817409,7.99314640099956,1,0,53813.85487868424,0,0,0,0,0,0.9994839429855347,0,33086,9,3.0,0,0,0,0,0,0
2.8039893501877855,-0.04991589992335692,7.987946999763147,1,0,53813.85487868424,0,0,0,0,0,0.9994839429855347,0,33395,9,3.0,0,0,0,0,0,0
